"age","workclass","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
31,"Private","Postgraduate",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,60,"United States","<=50K"
32,"Private","Primary",2,"Never-married","Farming-fishing","Not-in-family","Other","Male",0,0,50,"Mexico","<=50K"
43,"Private","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States","<=50K"
41,"Private","Higher Education",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United States",">50K"
44,"Self-emp-inc","Higher Education",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United States","<=50K"
54,"Private","High School",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United States",">50K"
46,"Private","Postgraduate",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United States",">50K"
28,"Self-emp-inc","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United States",">50K"
29,"Private","Higher Education",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United States",">50K"
20,"Private","High School",9,"Married-civ-spouse","Handlers-cleaners","Husband","Other","Male",0,0,40,"United States","<=50K"
23,"Private","High School",9,"Never-married","Tech-support","Own-child","White","Male",0,0,50,"United States","<=50K"
34,"Private","Higher Education",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United States",">50K"
27,"Private","High School",9,"Never-married","Sales","Own-child","Asian-Pac-Islander","Male",0,0,40,"United States","<=50K"
34,"Private","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,65,"United States",">50K"
27,"Private","Higher Education",12,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United States","<=50K"
24,"Private","High School",9,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,30,"United States","<=50K"
38,"Federal-gov","High School",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"United States","<=50K"
56,"State-gov","Higher Education",11,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,60,"United States",">50K"
19,"Private","High School",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United States","<=50K"
25,"Private","Higher Education",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United States","<=50K"
30,"Private","High School",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,65,"United States",">50K"
24,"Private","Higher Education",10,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"Europe","<=50K"
35,"Private","Higher Education",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United States",">50K"
32,"Private","Higher Education",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States","<=50K"
28,"Self-emp-not-inc","Higher Education",13,"Married-civ-spouse","Sales","Wife","White","Female",0,0,5,"United States","<=50K"
29,"Private","High School",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,44,"United States","<=50K"
40,"Local-gov","Middle",5,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,"Europe",">50K"
24,"Private","Higher Education",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United States","<=50K"
34,"Private","Higher Education",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United States","<=50K"
39,"Private","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States","<=50K"
63,"Self-emp-not-inc","Middle",4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United States",">50K"
39,"Private","High School",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United States",">50K"
43,"Private","Higher Education",13,"Divorced","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United States",">50K"
28,"Private","Middle",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States","<=50K"
24,"State-gov","Higher Education",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,20,"United States","<=50K"
42,"Self-emp-not-inc","Higher Education",10,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United States","<=50K"
50,"Private","High School",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United States",">50K"
39,"Local-gov","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States","<=50K"
39,"Private","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United States",">50K"
30,"Local-gov","Higher Education",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United States",">50K"
51,"Private","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,42,"United States","<=50K"
33,"Private","Higher Education",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United States","<=50K"
40,"Private","Higher Education",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United States",">50K"
47,"Self-emp-not-inc","Higher Education",10,"Widowed","Other-service","Unmarried","White","Female",0,0,35,"United States","<=50K"
45,"Private","High School",9,"Married-spouse-absent","Adm-clerical","Unmarried","White","Female",0,0,30,"United States","<=50K"
44,"Private","Higher Education",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,44,"United States",">50K"
53,"Local-gov","Postgraduate",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,43,"United States",">50K"
40,"Private","High School",9,"Separated","Handlers-cleaners","Not-in-family","Black","Male",0,0,30,"United States","<=50K"
31,"Private","Higher Education",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United States","<=50K"
25,"Private","Higher Education",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,45,"United States","<=50K"
56,"Private","Higher Education",10,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,50,"United States",">50K"
56,"Private","Higher Education",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United States",">50K"
27,"Private","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United States",">50K"
28,"Private","Middle",5,"Divorced","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United States","<=50K"
36,"Private","Higher Education",10,"Never-married","Adm-clerical","Unmarried","Asian-Pac-Islander","Female",0,0,40,"United States","<=50K"
49,"Private","Primary",3,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States","<=50K"
44,"Private","Higher Education",10,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United States","<=50K"
63,"Self-emp-inc","Postgraduate",14,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,70,"United States",">50K"
32,"Private","High School",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United States","<=50K"
45,"State-gov","Postgraduate",14,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United States","<=50K"
61,"Private","High School",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United States","<=50K"
36,"Private","Higher Education",11,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,38,"United States","<=50K"
25,"Private","High School",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United States",">50K"
41,"Private","High School",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United States","<=50K"
44,"Private","Higher Education",10,"Separated","Adm-clerical","Unmarried","White","Female",0,0,38,"United States","<=50K"
22,"Private","Higher Education",12,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United States","<=50K"
47,"Private","Higher Education",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States","<=50K"
28,"Self-emp-inc","High School",9,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United States","<=50K"
36,"Private","Postgraduate",14,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,15,"United States","<=50K"
30,"Private","Higher Education",12,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United States","<=50K"
22,"Private","Higher Education",10,"Divorced","Sales","Own-child","Asian-Pac-Islander","Female",0,0,30,"Asia","<=50K"
23,"Private","Higher Education",10,"Never-married","Sales","Own-child","Asian-Pac-Islander","Male",0,0,25,"United States","<=50K"
48,"Private","Higher Education",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,50,"Mexico",">50K"
43,"Private","Higher Education",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United States",">50K"
42,"State-gov","Higher Education",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United States","<=50K"
61,"Self-emp-not-inc","Higher Education",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United States",">50K"
41,"Local-gov","Higher Education",12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United States",">50K"
39,"Private","Higher Education",10,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,24,"United States","<=50K"
48,"Private","Higher Education",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United States",">50K"
27,"Private","Higher Education",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,42,"United States",">50K"
47,"State-gov","Postgraduate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United States",">50K"
58,"Private","High School",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United States","<=50K"
28,"Private","Higher Education",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United States",">50K"
26,"Private","High School",8,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United States","<=50K"
46,"Self-emp-not-inc","Higher Education",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,65,"United States",">50K"
39,"Private","Higher Education",13,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,40,"Asia",">50K"
44,"Self-emp-inc","Higher Education",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United States",">50K"
37,"Private","High School",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,38,"United States","<=50K"
18,"Private","Higher Education",10,"Never-married","Sales","Own-child","Black","Female",0,0,21,"United States","<=50K"
50,"Private","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States",">50K"
58,"Private","High School",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United States",">50K"
21,"Private","High School",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,35,"United States","<=50K"
64,"Local-gov","High School",9,"Divorced","Transport-moving","Unmarried","White","Male",0,0,20,"United States","<=50K"
29,"Self-emp-inc","Higher Education",12,"Never-married","Prof-specialty","Other-relative","Black","Female",0,0,40,"United States","<=50K"
43,"Private","High School",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,45,"United States","<=50K"
28,"Private","High School",8,"Never-married","Sales","Not-in-family","Black","Male",0,0,40,"United States","<=50K"
46,"State-gov","Higher Education",12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,38,"United States",">50K"
43,"Self-emp-not-inc","Postgraduate",14,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United States","<=50K"
65,"Private","Higher Education",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Europe",">50K"
20,"Private","Higher Education",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United States","<=50K"
44,"Local-gov","Postgraduate",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United States","<=50K"
41,"Private","Postgraduate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United States",">50K"
50,"Private","High School",9,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,35,"Africa",">50K"
68,"Private","Higher Education",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United States","<=50K"
22,"Private","Primary",2,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"SudAmerica","<=50K"
45,"Federal-gov","Higher Education",12,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United States",">50K"
22,"Private","Higher Education",10,"Never-married","Protective-serv","Own-child","Asian-Pac-Islander","Male",0,0,24,"Asia","<=50K"
50,"Private","Higher Education",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United States",">50K"
51,"Private","High School",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United States",">50K"
48,"Private","Higher Education",10,"Divorced","Other-service","Unmarried","White","Female",0,0,32,"United States","<=50K"
44,"Private","Higher Education",10,"Married-civ-spouse","Other-service","Own-child","White","Female",0,0,40,"United States",">50K"
47,"Private","Middle",7,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United States","<=50K"
52,"Private","High School",9,"Widowed","Craft-repair","Own-child","White","Female",0,0,40,"United States","<=50K"
40,"Private","Higher Education",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United States",">50K"
31,"Private","Higher Education",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Europe","<=50K"
40,"Local-gov","Higher Education",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United States",">50K"
